bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,price
4,2.5,2040,2,2040,0,1963,0,15320 Corliss Pl N,Shoreline,WA 98133,USA,475000
3,3.75,2670,2.5,2020,650,1977,0,3741 Belvidere Ave SW,Seattle,WA 98126,USA,732000
4,1.75,1880,1.5,1880,0,1924,0,15 Raye St,Seattle,WA 98109,USA,860000
4,1.75,2400,1.5,1500,900,1927,0,2148 N 115th St,Seattle,WA 98133,USA,389000
3,1.75,2270,1,1370,900,1956,0,10514 14th Ave NW,Seattle,WA 98177,USA,645000
4,2.5,1850,2,1850,0,1981,0,13617 135th Ave NE,Kirkland,WA 98034,USA,475000
4,2.75,2160,1,1430,730,1987,2000,9417 25th Ave NE,Seattle,WA 98115,USA,550000
2,1,2160,1,1360,800,1968,1997,14717 58th Ave S,Tukwila,WA 98168,USA,305000
2,1.5,1570,1.5,1320,250,1906,1990,1922 5th Ave W,Seattle,WA 98119,USA,782000
3,2,1340,1.5,1340,0,1923,0,4714 54th Ave S,Seattle,WA 98118,USA,545000
4,2.5,3002,2,3002,0,2004,2003,11619 SE 200th St,Kent,WA 98031,USA,394500
5,2,2190,1,1110,1080,1965,0,14314 NE 72nd St,Redmond,WA 98052,USA,600000
4,1.75,2610,1,2610,0,1966,0,1509 85th Ave NE,Clyde Hill,WA 98004,USA,1300000
2,1,1010,1,1010,0,1947,2012,16036 6th Ave NE,Shoreline,WA 98155,USA,300000
4,2.5,2105,2,2105,0,2003,0,27631-27699 145th Pl SE,Kent,WA 98042,USA,330000
4,2.25,2430,1.5,1630,800,1928,1954,1503 45th Ave SW,Seattle,WA 98116,USA,723000
4,3.25,4040,1,4040,0,1954,1979,7623 Overlake Dr W,Medina,WA 98039,USA,2271150
5,2.5,2160,2,2160,0,1998,2006,7001 Autumn Ave SE,Snoqualmie,WA 98065,USA,480000
2,1,900,1,900,0,1946,0,219 NW 56th St,Seattle,WA 98107,USA,496000
3,3,1820,3,1540,280,2006,0,10 W Etruria St,Seattle,WA 98119,USA,625000
4,2,2100,1,1050,1050,1962,0,11719 33rd Pl NE,Seattle,WA 98125,USA,475000
3,2.25,1520,2,1520,0,1992,0,23017 SE 281st Ct,Maple Valley,WA 98038,USA,275250
2,1,1310,1,940,370,1980,0,11414 SE 230th Pl,Kent,WA 98031,USA,253000
4,2.5,2190,1,1410,780,1979,0,11607 NE 103rd Pl,Kirkland,WA 98033,USA,630000
5,2.5,2950,1.5,1720,1230,1918,0,2739 31st Ave S,Seattle,WA 98144,USA,660500
5,1,1870,1,1580,290,1962,2003,903 S 101st St,Seattle,WA 98168,USA,262000
3,3.5,4660,2,3040,1620,1909,1988,2826 10th Ave E,Seattle,WA 98102,USA,2147500
3,2.5,1840,1,1840,0,1978,0,300 142nd Ave NE,Bellevue,WA 98007,USA,552000
2,2.5,3180,2,2610,570,1985,0,4631 Somerset Ave SE,Bellevue,WA 98006,USA,1411600
2,1,1500,1,1100,400,1933,0,2401-2599 Lorentz Pl N,Seattle,WA 98109,USA,736000
3,1.75,1730,1.5,1730,0,1954,2005,18010 N Park Pl N,Shoreline,WA 98133,USA,355000
3,1,1580,1,1010,570,1962,2003,12633 SE 158th St,Renton,WA 98058,USA,305000
4,2.5,1540,2,1540,0,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA,484998
4,3.5,3390,2,2610,780,2014,0,3906 W Briarcliff Ln,Seattle,WA 98199,USA,1054690
2,1.5,830,2,830,0,2005,0,2300 14th Ave S,Seattle,WA 98144,USA,334500
4,2.75,2620,2,2620,0,2013,1923,996 SE 12th St,North Bend,WA 98045,USA,475000
3,2.5,2242,2,2242,0,2014,0,Bennett Ave SE,Auburn,WA 98092,USA,309780
4,2.5,2890,2,2890,0,2005,0,15941 SE Cougar Mountain Way,Bellevue,WA 98006,USA,795000
3,2.25,1450,2,1450,0,2010,0,26133 242nd Ave SE,Maple Valley,WA 98038,USA,274500
2,1.5,800,2,800,0,2008,0,5257 23rd Ave SW,Seattle,WA 98106,USA,265050
3,2.5,2280,2,1880,400,2006,0,561 Mountain View Ln NW,Issaquah,WA 98027,USA,567500
3,4.5,3850,2,3120,730,2013,1923,21101-21199 NE 78th St,Redmond,WA 98053,USA,915000
5,2.5,2270,2,2270,0,1995,0,12840 SE 307th Pl,Auburn,WA 98092,USA,285000
3,2.5,2250,2,2250,0,2000,0,10010 37th Ave SW,Seattle,WA 98146,USA,445838
4,1.75,2600,1,1610,990,1969,0,23030 100th Ave SE,Kent,WA 98031,USA,304900
4,2,2490,2,2490,0,1968,0,4558 91st Ave SE,Mercer Island,WA 98040,USA,940000
4,2.5,3160,2,3160,0,1995,0,709 7th St S,Kirkland,WA 98033,USA,1127000
4,4.25,4930,2,4930,0,2005,0,32805 145th Pl SE,Auburn,WA 98092,USA,835000
3,1,1440,1,1440,0,1967,2011,1901 Shattuck Ave S,Renton,WA 98055,USA,290000
3,1.75,1770,1,1770,0,1959,0,1201-1215 O St NE,Auburn,WA 98002,USA,250000
4,2.5,2300,2,2300,0,2001,0,24612 102nd Pl SE,Kent,WA 98030,USA,342000
4,2.5,2980,2,2980,0,1989,0,6410 141st Ave SE,Bellevue,WA 98006,USA,1012000
4,2.25,2230,1,1300,930,1963,0,2357 N 187th St,Shoreline,WA 98133,USA,400000
3,1.75,1830,1,930,900,1950,2008,306 S 15th St,Renton,WA 98055,USA,312500
3,1,1740,1,1020,720,1962,0,4035 S 150th St,Tukwila,WA 98188,USA,267000
3,1.75,1530,1,1410,120,1955,2005,4931 SW Forney St,Seattle,WA 98116,USA,575000
3,1.5,1520,1,1520,0,1954,1979,9530 NE 5th St,Bellevue,WA 98004,USA,810000
3,2.5,3230,2,2430,800,1945,0,2431 NW Neptune Pl,Seattle,WA 98117,USA,850000
3,3.25,3620,2,2730,890,2005,0,3505 W McGraw St,Seattle,WA 98199,USA,1015000
4,3.75,5070,2,5070,0,2000,0,5725 251st Ct NE,Redmond,WA 98053,USA,1100000
3,1.75,1570,1,1570,0,1960,2012,17820 1st Avenue South,Burien,WA 98148,USA,240000
4,1.75,2080,1,1050,1030,1966,0,4114 S 294th St,Auburn,WA 98001,USA,198000
4,2.5,2230,1,1430,800,1969,0,14021 NE 62nd St,Redmond,WA 98052,USA,565000
5,3,3420,2,2540,880,1952,2005,7657-7801 E Mercer Way,Mercer Island,WA 98040,USA,1195000
8,2.75,2790,1,1470,1320,1977,2004,17512 Corliss Ave N,Shoreline,WA 98133,USA,340000
4,2.5,3150,2,3150,0,2002,0,9714 132nd Ave NE,Kirkland,WA 98033,USA,815000
4,3.25,3930,2,3930,0,2006,0,10924 NE 18th Pl,Bellevue,WA 98004,USA,1875000
5,3,2190,2,1490,700,1940,0,8314 Jones Ave NW,Seattle,WA 98117,USA,588000
4,2.5,1890,2,1890,0,1997,0,30021 114th Way SE,Auburn,WA 98092,USA,280500
4,2,1900,1,1900,0,2004,2003,17116 SE Covington Sawyer Rd,Kent,WA 98042,USA,390000
2,1.5,1930,2,1930,0,1989,0,78 145th Pl SE,Bellevue,WA 98007,USA,509000
3,2.5,3316,2,3316,0,1986,0,33247-33248 2nd Pl SW,Federal Way,WA 98023,USA,490600
3,1.5,1380,1,1380,0,1960,0,2719 63rd Ave SE,Mercer Island,WA 98040,USA,650000
3,4,2080,3,2080,0,1997,0,4326 Greenwood Ave N,Seattle,WA 98103,USA,715000
3,1,1240,1.5,1240,0,1909,1988,820 NW 64th St,Seattle,WA 98107,USA,529950
3,1,1020,1,1020,0,1959,0,3704 NE 9th Ct,Renton,WA 98056,USA,265000
3,2,2360,2,2360,0,1909,2014,1242 15th Ave E,Seattle,WA 98112,USA,1755000
3,2.5,2780,1.5,2110,670,1969,0,2800-2998 194th Ave SE,Sammamish,WA 98075,USA,1140000
3,2,2300,1,1430,870,1955,2005,335-345 105th Ave SE,Bellevue,WA 98004,USA,610000
4,2.5,2020,2,1730,290,1943,0,4109 W Bertona St,Seattle,WA 98199,USA,554729
5,1.75,1840,1,1360,480,1948,1994,2716 SW 170th St,Burien,WA 98166,USA,395000
3,1,1390,1.5,1390,0,1908,1988,8116 8th Ave NE,Seattle,WA 98115,USA,341000
4,2.25,2060,1,1200,860,1962,0,2152 SW 323rd St,Federal Way,WA 98023,USA,264500
4,2.75,2640,1.5,2640,0,1963,2008,19803 121st Ave SE,Kent,WA 98031,USA,395000
3,2.25,1980,1,1980,0,1959,1989,3060 124th Ave NE,Bellevue,WA 98005,USA,640000
3,1.5,1810,1,1030,780,1958,2004,7321 39th Ave NE,Seattle,WA 98115,USA,430000
4,2.5,1700,1,1700,0,1972,0,14214 81st Ave NE,Kirkland,WA 98034,USA,410000
4,1,1200,1.5,1200,0,1923,1998,7943 13th Ave SW,Seattle,WA 98106,USA,220000
4,3.25,2980,2,2150,830,1999,0,1820 38th Ave E,Seattle,WA 98112,USA,1625000
2,2.75,1350,2,1120,230,2006,0,9126 45th Ave SW,Seattle,WA 98136,USA,405500
4,2.5,2360,1,1980,380,1977,2004,3323-3325 33rd Ave SW,Seattle,WA 98126,USA,633000
2,1,1190,1,1190,0,1948,1994,1610 N 185th St,Shoreline,WA 98133,USA,295950
4,5,4110,2,4110,0,1978,2000,2808 120th Ave NE,Bellevue,WA 98005,USA,1042031
4,2.5,2800,1,1420,1380,1970,2014,16674 SE 17th St,Bellevue,WA 98008,USA,605000
2,1.5,920,2,920,0,1995,0,10740 Stone Ave N,Seattle,WA 98133,USA,255000
3,1.75,1530,2,1530,0,1978,0,10828 157th Ave NE,Redmond,WA 98052,USA,474000
2,1,860,1,860,0,1956,2001,9257 7th Ave NW,Seattle,WA 98117,USA,370000
3,2.5,1520,2,1520,0,2004,2003,22412 SE 243rd St,Maple Valley,WA 98038,USA,288000
2,0.75,660,1,660,0,1912,1989,749 1st Ave N,Kent,WA 98032,USA,100000
5,2.5,3580,2,3580,0,2000,0,409 20th Ave,Kirkland,WA 98033,USA,1150000
5,2.25,3000,2,3000,0,1975,0,17612 NE 30th Pl,Redmond,WA 98052,USA,600000
5,3.25,2740,1,1390,1350,1977,0,10723 NE 189th St,Bothell,WA 98011,USA,515000
4,2.5,2040,2,2040,0,1999,0,455 S 190th St,Burien,WA 98148,USA,345000
6,2.75,2520,2,2520,0,1954,2005,3405 SW Seola Ln,Seattle,WA 98146,USA,975000
3,2,2470,2,2470,0,1961,2004,3914 88th Ave SE,Mercer Island,WA 98040,USA,850000
3,2.5,1930,2,1300,630,2005,0,3433 21st Ave W,Seattle,WA 98199,USA,439990
3,2.5,2950,2,2950,0,2006,0,409 Pasco Pl NE,Renton,WA 98059,USA,554950
3,2.5,2610,2,2610,0,2001,0,7102 Curtis Dr SE,Snoqualmie,WA 98065,USA,605000
3,1.75,1630,3,1630,0,2014,0,3644 Phinney Ave N,Seattle,WA 98103,USA,609000
3,1.5,1400,3,1400,0,2007,0,1018 NE 96th St,Seattle,WA 98115,USA,425000
2,1.75,1410,1.5,900,510,2011,0,932-968 NE High St,Issaquah,WA 98029,USA,399900
4,3.5,4370,2,4370,0,2008,0,5350 NE 16th St,Renton,WA 98059,USA,1025000
4,4.25,5010,2,4000,1010,2014,0,6410 E Mercer Way,Mercer Island,WA 98040,USA,2351956
4,3,2590,2,2590,0,2014,0,14012 163rd Pl SE,Renton,WA 98059,USA,519995
3,1.5,1300,1,1300,0,1960,0,619 9th Ave,Kirkland,WA 98033,USA,625000
3,2.5,2320,2,2320,0,2003,0,769-821 Big Tree Dr NW,Issaquah,WA 98027,USA,600000
4,2.5,2700,2,2700,0,2004,2003,124 NE 60th St,Seattle,WA 98115,USA,1200000
4,2.25,2920,2,2260,660,1937,0,1987 Shenandoah Dr E,Seattle,WA 98112,USA,1738000
4,3,3130,1.5,1750,1380,1953,0,4222 NE 72nd St,Seattle,WA 98115,USA,671000
3,1.75,1470,1,1030,440,1984,0,14301 Wallingford Ave N,Seattle,WA 98133,USA,459500
3,2.5,1540,3,1390,150,1995,0,2841 13th Ave W,Seattle,WA 98119,USA,499000
4,2.5,3160,1.5,2020,1140,1917,2005,1730 Walnut Ave SW,Seattle,WA 98116,USA,1280000
3,1.75,1480,1,1480,0,1975,0,13547 104th Pl NE,Kirkland,WA 98034,USA,395000
5,2.75,3595,2,3595,0,2014,0,9622 242nd Way NE,Redmond,WA 98053,USA,861990
2,1,1190,1,1190,0,1981,2013,3825 NE 117th St,Seattle,WA 98125,USA,382500
4,2.25,2340,1,2340,0,1982,2011,19415 SE 342nd St,Auburn,WA 98092,USA,404950
3,1.75,1320,1,870,450,1918,0,2108 NE 54th St,Seattle,WA 98105,USA,530000
2,1,1190,1,1190,0,1910,0,205 SW Gibson Ln,Issaquah,WA 98027,USA,195000
4,2.25,2350,2,2350,0,1977,0,16327 Inglewood Pl NE,Kenmore,WA 98028,USA,747500
3,1,1100,1,1100,0,1961,2004,214 SW 305th St,Federal Way,WA 98023,USA,199990
4,1,1660,1.5,1260,400,1930,1997,8612 8th Ave NE,Seattle,WA 98115,USA,548800
4,3,3040,1.5,2680,360,1923,2014,200 E Lake Sammamish Pkwy NE,Sammamish,WA 98074,USA,870000
3,2,1860,2,1860,0,1908,0,8222 16th Ave NE,Seattle,WA 98115,USA,588000
4,3.25,4100,2,2500,1600,1981,2013,18096-18162 NE 143rd Pl,Woodinville,WA 98072,USA,775000
6,3,4050,2,2620,1430,1970,0,14717 245th Ave SE,Issaquah,WA 98027,USA,670000
2,2,1240,2,1240,0,1985,0,2847 NW 70th St,Seattle,WA 98117,USA,445000
4,3,2200,1,2200,0,1960,2012,17237 129th Ave SE,Renton,WA 98058,USA,300000
3,2.25,1680,1,1130,550,1959,0,305 158th Pl SE,Bellevue,WA 98008,USA,480000
3,1,930,1.5,930,0,1919,1934,8631 17th Ave SW,Seattle,WA 98106,USA,300000
3,1.5,1800,2,1800,0,1931,0,3714 S 128th St,Tukwila,WA 98168,USA,360000
6,3.5,3000,1,1500,1500,1979,2014,12750 27th Ave NE,Seattle,WA 98125,USA,527000
3,1.5,1820,1,1820,0,1952,0,2424 109th Ave SE,Bellevue,WA 98004,USA,875000
4,2.25,1995,2,1995,0,1981,0,33724 27th Pl SW,Federal Way,WA 98023,USA,266000
4,3.25,3990,2,3990,0,2004,2003,Nuthatch Trail,Redmond,WA 98053,USA,866000
2,1.5,800,1,800,0,1951,0,10203 42nd Ave SW,Seattle,WA 98146,USA,335950
3,1,960,1,960,0,1967,0,1625 SW 351st St,Federal Way,WA 98023,USA,215000
4,2.5,2286,2,2286,0,2002,0,1831 NE 29th Ct,Renton,WA 98056,USA,481000
3,1.75,2220,1,1270,950,1950,2005,5608 NE 204th St,Kenmore,WA 98028,USA,320000
3,1.75,1940,1.5,1940,0,1918,1985,1708 Franklin St,Enumclaw,WA 98022,USA,295000
3,1.5,1640,2,1640,0,1908,0,9047 4th Ave S,Seattle,WA 98108,USA,295000
3,1,1120,1,1120,0,1969,0,17722 199th Ave NE,Woodinville,WA 98077,USA,320000
4,2,2600,1,1400,1200,1953,0,1937 10th Ave W,Seattle,WA 98119,USA,780000
3,2,1490,2,1490,0,1948,1985,309 NW 89th St,Seattle,WA 98117,USA,437500
5,1.75,1650,1.5,1650,0,1902,0,814 20th Ave S,Seattle,WA 98144,USA,443000
4,2.5,2400,2,2400,0,1990,2009,22447 NE 9th Dr,Sammamish,WA 98074,USA,575000
2,1,1500,1,1190,310,1926,2003,12226 Phinney Ave N,Seattle,WA 98133,USA,245000
3,2.5,1990,2,1990,0,1993,0,14543 86th Pl NE,Kenmore,WA 98028,USA,450000
2,1.5,1130,2,1030,100,2009,0,5412 6th Ave NW,Seattle,WA 98107,USA,536000
3,3.25,2030,2,2030,0,1980,0,16725 NE 42nd Ct,Redmond,WA 98052,USA,685000
4,1.75,1590,2,1590,0,1960,2001,16016 Burke Ave N,Shoreline,WA 98133,USA,373000
3,1.75,1480,1,1480,0,1971,0,6201 147th Ct NE,Redmond,WA 98052,USA,450000
4,2.5,2690,2,2690,0,1985,0,4117 211th Pl NE,Sammamish,WA 98074,USA,645000
3,2.5,3870,2,3870,0,1997,0,17002 SE 14th Ln,Bellevue,WA 98008,USA,1275000
3,1,1390,1,1390,0,1954,2005,880 Monroe Ave NE,Renton,WA 98056,USA,230000
3,2.75,1830,2,1690,140,2011,0,2101-2499 NW Stoney Creek Dr,Issaquah,WA 98027,USA,593000
2,2,1580,1,790,790,1910,0,4052 41st Ave SW,Seattle,WA 98116,USA,558000
3,2.25,2590,2,2590,0,1984,0,23105 Marine View Dr S,Des Moines,WA 98198,USA,538250
5,2.5,2510,1,1490,1020,1977,0,12608 NE 134th Pl,Kirkland,WA 98034,USA,475000
3,1.5,1180,1,1180,0,1968,0,2601-2667 Alpine St SE,Auburn,WA 98002,USA,209950
3,2.25,1450,2,1450,0,1989,0,1107 216th Ave NE,Sammamish,WA 98074,USA,410000
3,2.5,3110,2,2550,560,1946,1989,8240 Fairway Dr NE,Seattle,WA 98115,USA,1636000
5,2.5,2860,2,2860,0,1958,0,37927 SE 82nd Pl,Snoqualmie,WA 98065,USA,670000
3,2.75,2760,1,1690,1070,1967,0,6950 93rd Ave SE,Mercer Island,WA 98040,USA,821000
5,2,2800,1,1400,1400,1963,0,7502 132nd Ave NE,Kirkland,WA 98033,USA,665000
3,2.5,1450,2,1450,0,2004,2003,7621 Orchard Ave SE,Snoqualmie,WA 98065,USA,339000
4,2,2530,1.5,1910,620,1910,0,2900-2998 Fairmount Ave SW,Seattle,WA 98116,USA,631500
3,2,1640,1,820,820,1924,0,3209 S Charles St,Seattle,WA 98144,USA,570000
3,1.75,2220,1,2220,0,1967,0,16527 191st Pl NE,Woodinville,WA 98072,USA,437000
3,2.5,2040,2,2040,0,1987,2000,8511 170th Ct NE,Redmond,WA 98052,USA,542500
3,1,1230,1,1230,0,1967,0,1605 21st St NE,Auburn,WA 98002,USA,229500
2,1,1060,1,820,240,1981,2013,1019 S 22nd Ct,Renton,WA 98055,USA,170500
3,2.5,1920,2,1920,0,1993,0,955 11th Ct SW,North Bend,WA 98045,USA,391500
3,2.5,1520,2,1520,0,2004,2003,24312 226th Ave SE,Maple Valley,WA 98038,USA,296475
4,3.25,3770,2,2710,1060,1925,0,410 Wheeler St,Seattle,WA 98109,USA,1450000
3,2.5,3540,2,3540,0,1989,0,21837 NE 102nd St,Redmond,WA 98053,USA,888550
4,3,5430,2,5430,0,1987,0,22701 NE 57th Ct,Redmond,WA 98053,USA,1360000
3,2,2250,1.5,2250,0,1998,2006,1512 10th Ct NW,Auburn,WA 98001,USA,328000
4,2.5,2090,2,2090,0,2007,0,22736 129th Pl SE,Kent,WA 98031,USA,300000
3,2.5,1720,2,1720,0,2011,0,14020 Meridian Ave N,Seattle,WA 98133,USA,500000
3,2.5,1910,2,1910,0,2014,0,1273 NE Hickory Ln,Issaquah,WA 98029,USA,494815
3,2.5,1601,3,1536,65,2007,0,12341 10th Pl NE,Seattle,WA 98125,USA,378000
2,2.25,1060,2,940,120,2006,0,2000 Yale Ave E,Seattle,WA 98102,USA,505000
4,2.75,2330,2,2330,0,2005,0,3440 NE Marion Ln,Issaquah,WA 98029,USA,680000
3,2.5,2370,2,2370,0,2014,0,25828 243rd Ave SE,Maple Valley,WA 98038,USA,351999
3,2.5,1420,3,1420,0,2014,0,2252 NW 62nd St,Seattle,WA 98107,USA,510000
4,2.25,2360,2,2360,0,2013,1923,186 34th Ave E,Seattle,WA 98112,USA,1300000
2,1.5,1260,2,1260,0,2001,0,2900-2948 S Irving St,Seattle,WA 98144,USA,374000
3,2.5,3030,2,3030,0,2009,0,5221 NE 7th Pl,Renton,WA 98059,USA,509900
3,1.75,1140,2,1140,0,2014,0,4424-4438 Martin Luther King Jr Way S,Seattle,WA 98108,USA,230000
5,2.5,2820,1,1550,1270,1968,0,15910 SE 42nd Pl,Bellevue,WA 98006,USA,527700
2,2,1270,3,1270,0,2000,0,848 NE 67th St,Seattle,WA 98115,USA,438000
3,2.5,3180,2,3180,0,1978,2000,3004 211th Ave NE,Sammamish,WA 98074,USA,900000
3,2.25,2790,1,2790,0,2006,0,18125 Brittany Dr SW,Normandy Park,WA 98166,USA,1131000
4,2.25,2570,2,2570,0,1980,0,18719 129th Ct NE,Bothell,WA 98011,USA,439000
2,1,1080,1,720,360,1919,1985,4820 12th Ave S,Seattle,WA 98108,USA,315000
4,4,3010,2,3010,0,2004,2003,2828 277th Terrace SE,Sammamish,WA 98075,USA,765000
3,2.25,2120,1,1720,400,1979,2014,27840 38th Pl S,Auburn,WA 98001,USA,332000
3,2.25,1900,1.5,1440,460,1969,0,17308 167th Ave NE,Woodinville,WA 98072,USA,600000
3,2.5,2860,2,2860,0,1990,0,14921 SE Auburn-Black Diamond Rd,Auburn,WA 98092,USA,378500
3,1,910,1,910,0,1968,0,2536 S 365th Pl,Federal Way,WA 98003,USA,190000
4,2.5,2850,2,2850,0,1987,2000,26007 SE 27th St,Sammamish,WA 98075,USA,645000
2,2.5,2560,2,1690,870,1901,0,419 25th Ave E,Seattle,WA 98112,USA,780000
3,1.75,1570,2,1570,0,1982,0,43719 SE 142nd St,North Bend,WA 98045,USA,370000
4,3.5,3110,2,3110,0,1979,0,24119 SE 18th Pl,Sammamish,WA 98075,USA,875000
4,3.75,4740,2,4740,0,1991,0,27125-27131 SE 175th Pl,Issaquah,WA 98027,USA,1049000
3,1,1340,1,1340,0,1955,2009,14211 SE 37th St,Bellevue,WA 98006,USA,479000
4,2.25,2600,1,1390,1210,1978,0,26th Ave SW,Federal Way,WA 98023,USA,245000
3,1.75,1070,1,1070,0,1966,2014,13820 NE 72nd Pl,Redmond,WA 98052,USA,542000
3,2.25,1820,2,1820,0,1984,0,17213 NE 32nd St,Redmond,WA 98052,USA,557500
2,1,1060,1,860,200,1924,2011,2342 N 60th St,Seattle,WA 98103,USA,480000
3,2.25,2220,1,1330,890,1993,0,5401 S Fletcher St,Seattle,WA 98118,USA,330000
3,1,1350,1.5,1350,0,1942,1999,17052 34th Ave S,SeaTac,WA 98188,USA,160000
5,2.75,2510,1,1600,910,1975,0,3312 181st Pl NE,Redmond,WA 98052,USA,695500
5,2.5,2340,1,1670,670,1967,0,30221 8th Ave S,Federal Way,WA 98003,USA,235500
3,1,1060,1,1060,0,1968,0,4149-4399 19th Ave SW,Seattle,WA 98106,USA,326500
4,2.5,2200,2,2200,0,1998,2006,9526 S 221st Pl,Kent,WA 98031,USA,300000
3,1,1400,1.5,1400,0,1944,0,11520 36th Ave NE,Seattle,WA 98125,USA,267000
3,1.5,1520,1,1520,0,1959,0,1012 Lynnwood Ave NE,Renton,WA 98056,USA,292600
5,3,1810,2,1810,0,1998,2006,4519 33rd Ave S,Seattle,WA 98118,USA,362000
2,2,2360,1.5,2360,0,1997,0,3063-3103 84th Ave SE,Mercer Island,WA 98040,USA,1087500
2,1.75,1210,2,1210,0,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA,357562
3,2.5,3420,1,1750,1670,1987,0,14102 SE 42nd St,Bellevue,WA 98006,USA,789900
3,2.5,1810,2,1810,0,1992,0,25744 SE 37th St,Issaquah,WA 98029,USA,513000
3,2.25,2760,1,2760,0,1969,2010,14213 SE 170th St,Renton,WA 98058,USA,336000
4,2.25,1950,1,1330,620,1968,1997,12034 NE 67th St,Kirkland,WA 98033,USA,560000
3,2.5,3830,2,3830,0,1991,0,16123 SE 44th Way,Bellevue,WA 98006,USA,1150000
4,2.25,2060,1,1220,840,1963,2013,15568 11th Ave NE,Shoreline,WA 98155,USA,410000
3,1,1650,1,980,670,1954,1979,9233 25th Ave SW,Seattle,WA 98106,USA,371500
4,1.75,2100,1,1030,1070,1964,2000,5901-5909 17th Ave SW,Seattle,WA 98106,USA,368000
4,3,3720,1,1880,1840,2003,0,4316 331st Ave NE,Carnation,WA 98014,USA,650000
4,2.5,1920,2,1920,0,1994,0,203 Farrelly St,Enumclaw,WA 98022,USA,308950
3,2,1860,2,1860,0,1998,2006,9700 174th Ave SE,Renton,WA 98059,USA,440000
2,2.5,2290,2,2290,0,2005,0,2598 NE Natalie Way,Issaquah,WA 98029,USA,630000
3,1.75,1200,1,1200,0,1968,0,35839 14th Ave SW,Federal Way,WA 98023,USA,228950
4,3.5,5270,2,3440,1830,2004,2003,18603 E Spring Lake Dr SE,Renton,WA 98058,USA,782000
3,2.5,1600,2,1600,0,1992,0,11539 SE 221st Pl,Kent,WA 98031,USA,245000
4,2.5,2560,2,2560,0,2006,0,27645 236th Ct SE,Maple Valley,WA 98038,USA,410000
2,1,880,1,880,0,1940,1996,7554 Jones Ave NW,Seattle,WA 98117,USA,427550
2,1,1020,1,1020,0,1939,1969,1712 S Dawson St,Seattle,WA 98108,USA,235000
3,2,960,1,960,0,1949,1998,13045 6th Pl SW,Seattle,WA 98146,USA,210000
4,2.25,1900,1,1370,530,1977,2004,11042 31st Ave SW,Seattle,WA 98146,USA,485000
3,2,1320,1.5,1320,0,1920,0,2200 S Hanford St,Seattle,WA 98144,USA,410000
4,2.75,2230,1,1320,910,1998,2006,13362 3rd Ave NE,Seattle,WA 98125,USA,435000
3,1,1150,1,1150,0,1960,2012,16940 NE 16th Pl,Bellevue,WA 98008,USA,300000
4,3.5,3440,2,3440,0,2002,0,21625 4th Ave S,Normandy Park,WA 98198,USA,455000
3,1,1070,1,1070,0,1949,1998,11247 11th Ave SW,Seattle,WA 98146,USA,210000
4,2.75,2250,1.5,1500,750,1927,2013,2052 Boyer Ave E,Seattle,WA 98112,USA,1050000
4,2.5,1910,1,1910,0,1921,1968,105 NW 178th St,Shoreline,WA 98177,USA,458400
3,1.75,1180,1,1180,0,1967,0,16714 NE 158th St,Woodinville,WA 98072,USA,390000
3,1,1400,1,1400,0,1968,0,11626-11630 SE 323rd Pl,Auburn,WA 98092,USA,148226
4,3,3580,2.5,2370,1210,1991,0,15502 SE 18th St,Bellevue,WA 98007,USA,711600
3,2.75,3176,2,2726,450,1985,0,401 S 289th St,Federal Way,WA 98003,USA,819000
2,2,1170,1.5,1170,0,1927,0,2425 Westview Dr W,Seattle,WA 98119,USA,613000
2,2,1570,1,1570,0,2006,0,Adair Creek Trail,Redmond,WA 98053,USA,592350
3,1.5,1460,1,1460,0,1966,1963,31605-31625 51st Ave S,Auburn,WA 98001,USA,232000
3,1.75,1140,1,1140,0,1983,0,1705 Douglas Ct,Milton,WA 98354,USA,250000
1,2,1150,1,1150,0,1962,0,34215 40th Ave S,Auburn,WA 98001,USA,115000
4,2.5,3180,1,2390,790,1978,2000,3108 142nd Pl NE,Bellevue,WA 98007,USA,1115000
4,2.5,2630,2,2630,0,1999,0,3505 Monterey Ct NE,Renton,WA 98056,USA,585000
3,2.25,1940,1,1520,420,1987,2000,1130 Oak Hill Pl NW,Issaquah,WA 98027,USA,580000
1,1,850,1,850,0,1906,0,3510 S Holly St,Seattle,WA 98118,USA,165000
3,2,1550,1,830,720,1942,0,6537 36th Ave SW,Seattle,WA 98126,USA,430000
3,2.25,2090,1,2090,0,1961,2004,608 Riverside Dr SE,North Bend,WA 98045,USA,383000
4,3.5,3960,2,2850,1110,2006,0,2905 25th Ave W,Seattle,WA 98199,USA,1195000
3,1,1320,1.5,1320,0,1912,1994,4207 SW Manning St,Seattle,WA 98116,USA,201500
4,2.5,3220,2,3220,0,1991,0,16831 NE 176th St,Woodinville,WA 98072,USA,690000
2,1,800,1,800,0,1953,0,7354 27th Ave SW,Seattle,WA 98126,USA,325000
3,1.75,1660,1,1130,530,1976,0,13300 NE 186th St,Woodinville,WA 98072,USA,375000
4,2.5,2250,2,2250,0,1991,0,12362 76th Ct NE,Kirkland,WA 98034,USA,600000
3,2.25,2120,1,2120,0,1997,0,1310 G St SE,Auburn,WA 98002,USA,340000
